,text,label
7881,Mitchell shook his head in disbelief.,1
7882,"Whoever perpetrated so
cold-blooded and premeditated a crime was not apt to overlook getting
rid of the poison at the first opportunity.",1
7883,"With Wallace eliminated, Mitchell turned his thoughts to Kitty's
other callers--Ben Potter and his pretty wife, and Charles Craige,
the brilliant lawyer and popular clubman.",1
7884,"Mitchell smiled broadly--no
possible motive linked them in any way, shape or manner with the crime.",1
7885,"Edward Rodgers--Mitchell frowned as Mrs. Parsons' confidences recurred
to him.",1
7886,"Whatever his connection with the Holt will case, nothing had
occurred to associate Rodgers with the murder of Miss Baird.",1
7887,"The fact
that he was madly in love with her niece was patent to all, but it did
not constitute evidence that he had a hand in murdering her aunt.",1
7888,"The exhaust from an automobile broke the stillness and Mitchell paused
only long enough at the window to see that a car had stopped near his.",1
7889,"The next second he was hurrying down the terraced steps, his mind
made up.",1
7890,"Kitty had quarreled with her aunt on Sunday afternoon; she
had inherited her wealth, and she had had the greatest opportunity to
slip the bottle of prussic acid into its hiding place unknown to any
one.",1
7891,"There were questions which Kitty alone could answer, and she must
answer them immediately.",1
7892,"As Mitchell hurried to the side of the automobile, its owner stepped
on the running board and faced him.",1
7893,"""Mr.",1
7894,"Potter!""",1
7895,exclaimed Mitchell.,1
7896,"""Did they tell you at Headquarters
that I was here?""",1
7897,Potter peered at him in uncertainty for a second.,1
7898,"""Oh, Inspector,"" he
said.",1
7899,"""I'm glad to see you, but I had no idea you were here.",1
7900,"The fact
is,"" lowering his voice as Allen, tired of waiting in Mitchell's car,
climbed out on the sidewalk and drew near the two men.",1
7901,"""My wife called
up Miss Baird and couldn't get an answer.",1
7902,"We both felt concerned about
my cousin and I ran over to see if anything was the matter.",1
7903,"Why are you
here?""",1
7904,"""I wanted to talk to Miss Baird,"" Mitchell answered.",1
7905,"""However, she is
out--""

""Out?",1
7906,"At this hour?""",1
7907,"""Yes.",1
7908,"Mandy told me that she was motoring with Mr. Rodgers,"" explained
Mitchell.",1
7909,"""I decided to wait for her return, and when you drove up, I
thought it was Mr.",1
7910,"Rodgers.""",1
7911,Potter's expression hardened.,1
7912,"""I don't approve of Kitty going out at
night with Rodgers without a chaperon,"" he grumbled.",1
7913,"""Nor is it proper
for her to live in this lonely house with only ignorant servants.""",1
7914,"He
turned back to his car and lifted out a camera and several packages.",1
7915,"""Kitty left these at our apartment on Saturday, and Nina asked me to
bring them to her before the chemicals get mixed with mine.""",1
7916,"""Chemicals,"" repeated Mitchell softly.",1
7917,"""What kind of chemicals?""",1
7918,"""For developing negatives.""",1
7919,"Potter started for the house and Mitchell
kept pace with him.",1
7920,"""Kitty has quite a craze that way--does good work
for an amateur.",1
7921,"Some of her animal studies are excellent, especially of
her cat, Mouchette.""",1
7922,"""Seems to me there are quite a number of poisons used in developing
films and negatives,"" Mitchell remarked thoughtfully.",1
7923,"""Yes, get all you want at a kodak shop.",1
7924,"Kitty bought a new supply last
Saturday,"" Potter replied carelessly.",1
7925,"""Good Lord!",1
7926,"What's that?""",1
7927,"The exclamation was drawn from him by the sound of a motor horn which
grew in volume as the car approached nearer and both men looked down Q
Street.",1
7928,"""Gee!",1
7929,"Some one's breaking the law!""",1
7930,"exclaimed Allen, attracted by the
oncoming car whose headlights brightened the whole street.",1
7931,"With a grinding of brakes and totally regardless of stopping on the
wrong side of the street, the driver drew up to the curb close to
the three men and Mitchell recognized Kitty Baird sitting behind the
steering wheel.",1
7932,"""Come here, quick!""",1
7933,she called.,1
7934,"""_Quick!_""

""Kitty!""",1
7935,Potter sprang to her side.,1
7936,"""What's wrong, child?",1
7937,"What's
happened?",1
7938,"Don't look so terrified.""",1
7939,"""Ted has been shot!""",1
7940,"Kitty was on the sidewalk and around the car with
lightning speed.",1
7941,"""Don't stand there talking--help me carry Ted into my
house and then go for a doctor.""",1
7942,Mitchell brushed her unceremoniously aside and looked in the car.,1
7943,"The
sight of Rodgers' unconscious form called for action.",1
7944,"""Come here, Allen,"" he called.",1
7945,"""Take hold--gently, man, gently.""",1
7946,"It seemed an age to Kitty before the three men carried their burden up
the long terraced steps and into the house.",1
7947,"""Go up to the bedroom at the head of the stairs,"" she directed.",1
7948,"""Mandy,"" to the colored woman who, aroused by the noise of tramping
feet and voices, appeared at the top of the staircase.",1
7949,"""Show them into
the spare bedroom and help them get the bed ready for Mr. Rodgers.",1
7950,"I'll
telephone at once for Dr.",1
7951,"McLean.""",1
7952,"Twenty minutes later Kitty stood with clenched hands waiting for the
surgeon's verdict.",1
7953,"She had paced the hall until physical exhaustion had
called a halt.",1
7954,"""Will he live, doctor?""",1
7955,she asked.,1
7956,"""Don't keep me in suspense.""",1
7957,"And
the agony in her eyes caused McLean to hurry his usually slow speech.",1
7958,"""Yes, if there are no complications--""

Kitty waited to hear no more.",1
7959,"Turning abruptly, she stumbled toward her
own room--she could not face any one just then.",1
7960,"She had reached the end
of endurance.",1
7961,"""Miss Baird,"" Mitchell's stern voice caused her to falter just outside
her bedroom door.",1
7962,"""Who shot Edward Rodgers?""",1
7963,"""I don't know,"" she stammered.",1
7964,"""We were coming home through Rock
Creek Park and a car dashed by us.",1
7965,I was blinded by its headlights.,1
7966,"I
heard a report--"" she caught her breath sharply.",1
7967,"""I turned and found
Mr. Rodgers sitting unconscious--wounded as you found him.",1
7968,"I brought
him home--ah, I can't talk to you now--go--go!""",1
7969,"And she half walked,
half staggered across the threshold of her bedroom and into Mandy's
sympathetic arms.",1
7970,Mitchell went slowly downstairs and out into the street.,1
7971,"Allen, his
chauffeur, was standing by Edward Rodgers' car, and at sight of the
inspector waved a beckoning hand.",1
7972,"""See here, Sir,"" he said, turning the rays of his electric torch into
the body of the roadster.",1
7973,"""See that!""",1
7974,Mitchell stared at the revolver for several seconds.,1
7975,"It lay just under
the gear shift.",1
7976,"Putting on his gloves, Mitchell picked it up gingerly.",1
7977,"""Have you handled the revolver, Allen?""",1
7978,he asked.,1
7979,"""No, sir.",1
7980,"After the doctor and the nurse came, I returned here and put
out the headlights which Miss Baird had left burning; then I saw the
revolver lying just there on the floor of the car.""",1
7981,A step behind him caused Mitchell to turn around.,1
7982,"""Hello, what have you there?""",1
7983,asked Ben Potter.,1
7984,"""A revolver.""",1
7985,"Mitchell held it so that Allen's torch fell directly upon
it.",1
7986,"""And a revolver which has been recently discharged judging from the
smell of burnt powder.""",1
7987,"Potter whistled, then bent down for a better look.",1
7988,"""By heaven!""",1
7989,"he
exclaimed.",1
7990,"""That's Kitty's revolver.",1
7991,"I had her initials engraved upon
it--see--""

And turning the revolver slightly, Mitchell was able to decipher the
letters on the plate: ""K.B.""",1
7992,"CHAPTER XVIII

ELUSIVE CLUES


Inspector Mitchell felt extremely pleased with himself as he hurried
along Seventeenth Street in the direction of the Munitions Building.",1
7993,"In
his interview with Mrs. Augustus Murray of Georgetown, an hour before,
he had been unable to shake her confidence in her claim that she had
met Major Leigh Wallace leaving the Baird mansion on Sunday afternoon
about five minutes past five o'clock.",1
7994,"Mrs. Murray supplemented her
original statement with the information that the Major never had the
decency to apologize to her, when he ran against her in his blind haste.",1
7995,"Upon leaving Mrs. Murray, Inspector Mitchell went at once to Major
Wallace's boarding house where he learned that he had missed the young
officer by ten minutes only.",1
7996,"""He's gone to the Army Dispensary in the Munitions Building for
treatment,"" Mrs. Harris, the landlady, informed him.",1
7997,"""Dear knows, I
hope the treatment does him some good.",1
7998,"The way he moans in his sleep
is something awful.""",1
7999,"""Ah, is Major Wallace troubled with insomnia?""",1
8000,asked Mitchell.,1
8001,"""I don't know what he's troubled with.""",1
8002,"Mrs. Harris was not blessed
with an even temper, and when it was aroused generally vented her
ill-humor on the first person encountered.",1
8003,"""His room is next to mine
and the partition is mighty thin.",1
8004,"It makes my flesh crawl to hear him
moan and when he cries out, 'Kitty!'",1
8005,"and again, 'That damned cat,' I
just have to pound on the wall and wake him up.""",1
8006,"""Perhaps he has an antipathy to cats,"" remarked Mitchell, restraining a
smile.",1
8007,"""Mebbe he has; anyway I can't say that I'm sorry he's going--""

""Going where?""",1
8008,"""Out west somewhere,"" vaguely.",1
8009,"""If you hurry you may catch Major
Wallace at the Dispensary; he's usually there about two hours.""",1
8010,"And
taking the broad hint Mitchell bowed himself out of the boarding house.",1
8011,"Unable to secure a taxicab at the Dupont Circle stand in place of the
police car and Allen, whom he had sent on an errand earlier in the
morning, Mitchell boarded a southbound street car and, standing on the
forward platform, kept a sharp look-out for Major Wallace.",1
8012,"He reached
the corner of H Street, however, without catching up with him, and
leaving the car continued on down Seventeenth Street.",1
8013,"So absorbed was Inspector Mitchell in his own thoughts that he failed
to return Mrs. Parsons' bow as her motor passed him on its way up the
street.",1
8014,"At a word from Mrs. Parsons, her chauffeur swung the touring
car around and up to the curb just as Mitchell started to cross D
Street.",1
8015,"The sound of his name caused him to glance around and he saw
Mrs. Parsons beckoning to him.",1
8016,"""Can I give you a lift, Inspector?""",1
8017,she asked as he approached.,1
8018,"""You
appear to be in a hurry.""",1
8019,"""Thanks.""",1
8020,"Mitchell wasted no superfluous words but seated himself with
alacrity by Mrs. Parsons' side.",1
8021,"""Where to, sir?""",1
8022,"questioned the chauffeur, touching his cap as he
closed the door.",1
8023,"""Munitions Building--that is,"" and Mitchell turned inquiringly toward
Mrs. Parsons, ""if it won't take you out of your way?""",1
